quadrosTotal,quadrosTotalPercent,totalPercent,quadrosCalls,calls,quadrosTotalTime,totalTime,quadrosGCMemory,gcMemory
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10,10,,10,,10,,10,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
20,20,,20,,20,,20,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30,30,,30,,30,,30,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
40,40,,40,,40,,40,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
50,50,0.9%,50,2,50,0.09,50,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,0.00,,0
,,0.0%,,2,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,0
,,0.0%,,2,,,,0
60,60,,60,,60,0.00,60,
,,,,,,0.00,,
,,0.0%,,2,,,,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,0.00,,
,,0.0%,,,,,,0
,,,,8,,0.00,,
70,70,0.0%,70,,70,,70,0
,,,,,,,,
,,,,,,,,
,,,,2,,0.00,,
,,0.0%,,,,0.00,,0
,,0.0%,,,,,,0
,,,,2,,,,
,,,,,,0.00,,
,,0.0%,,,,0.00,,0
,,0.0%,,,,,,0
80,80,0.0%,80,2,80,,80,
,,0.0%,,4,,,,
,,,,,,0.00,,
,,,,,,,,
,,,,,,,,
,,0.0%,,,,,,
,,0.0%,,,,,,
,,,,2,,,,
,,,,2,,0.00,,0
,,,,2,,0.00,,0
90,90,,90,4,90,0.00,90,0
,,,,,,,,0
,,0.0%,,,,,,0
,,0.0%,,,,,,0
,,0.0%,,,,,,
,,0.0%,,,,,,
,,,,2,,0.00,,
,,,,,,0.00,,
,,,,,,0.00,,
,,,,,,,,0
100,100,,100,,100,,100,
,,0.0%,,,,,,
,,,,,,,,
,,,,2,,,,
,,,,2,,,,
,,,,,,0.00,,
,,,,4,,,,0
,,,,2,,0.00,,
,,0.0%,,,,,,0
,,,,,,,,0
110,110,0.0%,110,,110,,110,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,2,,0.00,,
,,,,,,0.00,,
,,,,,,,,0
,,0.0%,,,,,,
120,120,,120,2,120,0.00,120,
,,,,,,,,
,,0.0%,,,,0.00,,0
,,,,,,,,
,,0.0%,,,,,,
,,,,,,,,
,,,,2,,,,
,,,,,,,,
,,,,,,0.00,,0
,,,,,,,,
130,130,,130,,130,,130,
,,,,2,,,,
,,,,2,,,,
,,,,4,,0.00,,0
,,0.0%,,,,,,0
,,0.0%,,,,,,
,,,,,,,,
